Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
US-DIV00101,71,1895,0.95,-2.08,0.64,-1.05,-0.66,0.21,0.06,0.22,-0.14,-0.41,-1.89,0.18
US-DIV00101,71,1896,-1.26,1.17,0.34,-0.16,-0.73,0.43,-0.45,-1.14,-0.51,-0.83,0.86,-2.17
US-DIV00101,71,1897,-0.51,-0.36,2.27,0.13,-0.76,-1.12,-0.35,0,-2.08,-0.73,-1.54,0.93
US-DIV00101,71,1898,0.84,-2.17,-0.36,-0.18,-1.33,-0.69,0.61,0.01,-0.42,0.32,-0.41,-1.28
US-DIV00101,71,1899,0.35,0.8,1.36,-0.88,-1.56,-1.02,0.9,-0.14,-1.72,-0.66,-0.19,0.61
US-DIV00101,71,1900,-0.61,0.21,-0.48,1.96,-0.26,2.93,0.1,-0.92,-0.46,1.36,-0.48,-0.82
US-DIV00101,71,1901,0.13,-0.96,-0.22,0.04,-0.07,0.08,-1.18,3.72,0.92,-1.22,-1.92,0.4
US-DIV00101,71,1902,-0.09,-0.39,0.92,-1.14,-1.58,-0.36,-1.02,-0.56,0.25,-0.23,0.67,0.2
US-DIV00101,71,1903,-0.43,1.96,-0.08,-0.49,0.63,0.41,-0.59,0.26,-1.68,-0.41,-0.36,-0.68
US-DIV00101,71,1904,-1.16,-2.04,0.52,-0.84,-0.29,-0.38,0.35,-0.72,-0.96,-1.77,-0.59,0.15
US-DIV00101,71,1905,-0.26,0.86,-0.57,-0.49,0.29,1.29,-0.54,0.51,-0.18,1.33,-2.84,-0.04
US-DIV00101,71,1906,0,-2.11,0.4,-1.94,-0.33,-0.52,2.15,-0.72,1.62,0.5,-0.39,-0.33
US-DIV00101,71,1907,-1.36,0.13,-0.64,-0.08,1.42,0.02,0.02,-0.81,0.91,-0.59,0.27,-0.42
US-DIV00101,71,1908,-0.4,0.67,-0.09,0.06,0.76,0.28,-0.64,-0.17,-0.54,-1.26,-2.09,0.4
US-DIV00101,71,1909,-1.03,1.57,0.32,0.61,0.63,1.34,-0.06,-1.23,-0.45,-0.19,-1.87,-0.36
US-DIV00101,71,1910,-0.26,0.25,-3.72,-1.03,0.52,1.3,1.36,-1.25,-0.78,0.44,-2.02,-0.47
US-DIV00101,71,1911,-0.07,0.3,-1.47,2.22,-1.08,0.17,1.08,1.21,-0.79,0.47,-0.21,1.54
US-DIV00101,71,1912,-0.27,-0.17,1.28,1.5,0.34,0.13,1.01,1.24,-0.2,-0.54,-2.46,0.49
US-DIV00101,71,1913,1.5,0.37,0.14,-1.45,-0.21,0.41,-1.08,-0.81,0.38,-0.32,-3.03,-0.82
US-DIV00101,71,1914,-1.74,-0.2,-0.37,-0.11,-1.26,-0.76,-0.69,0.79,-0.65,-0.32,-1.07,0.63
US-DIV00101,71,1915,-0.01,-0.11,-1.08,-2.8,-0.14,-0.51,0.49,1.43,-0.15,0.24,0.87,0.23
US-DIV00101,71,1916,0.32,-0.54,-1.43,-0.82,0.32,0.61,3.58,-0.23,-1.62,-0.75,-1.36,0.15
US-DIV00101,71,1917,0.52,0.03,1.74,-0.21,-0.53,0.66,0.86,-0.87,-0.12,-0.59,-2.79,-1.92
US-DIV00101,71,1918,0.74,-1.27,-3.72,0.84,-0.24,0.61,-0.77,-1.38,-0.13,1.91,-0.3,-0.55
US-DIV00101,71,1919,-0.15,-0.43,1.15,-0.89,1.01,0.77,-0.6,1.88,-1.66,1.87,0.99,-0.51
US-DIV00101,71,1920,0.22,-0.63,0.86,2.05,0.6,0.82,-0.29,1.32,-0.6,-1.65,-0.63,0.16
US-DIV00101,71,1921,-0.86,0.66,-0.38,0.81,-1.34,-0.21,0.17,0.57,0.22,-0.32,0.08,-1.06
US-DIV00101,71,1922,0.48,0.2,1.52,0.53,0.48,0.21,-0.48,-0.54,-1.43,-1,-1.73,0.92
US-DIV00101,71,1923,0.24,0.51,0.54,0.68,1.05,-0.02,-0.07,1.98,-1.06,-0.48,0.32,0.62
US-DIV00101,71,1924,0.48,0.22,-0.37,0.86,0.72,0.42,-1.95,-0.59,-0.69,-2.2,-3.72,0.29
US-DIV00101,71,1925,0.14,-0.68,-1.36,-1.23,-1.29,-1.11,-0.45,-0.98,-0.73,1.88,0.6,-1.02
US-DIV00101,71,1926,-0.32,-0.97,-0.64,-1.59,-0.38,0.65,-1.18,1.89,-1.52,-0.05,0.78,1.77
US-DIV00101,71,1927,-0.73,-0.09,0.53,0.1,0.15,1.16,-1.01,-0.53,-1.5,-0.31,0.75,0.69
US-DIV00101,71,1928,-1.24,-1.39,0.3,1.4,-0.03,2.36,-0.33,1.41,-1.06,0.81,-0.03,-1.97
US-DIV00101,71,1929,0.33,0.16,1.54,0.36,0.73,0.14,-0.54,-1.55,0.9,0.74,1.62,-0.78
US-DIV00101,71,1930,-1.08,-0.47,0.02,-2.85,1.16,-2.19,-1.23,-0.73,-0.24,-0.26,0.69,-0.9
US-DIV00101,71,1931,-1.25,-0.04,-0.37,-1.02,-0.53,-1.86,-0.07,0.3,-1.58,-0.43,-0.2,1.55
US-DIV00101,71,1932,1.17,1.02,-0.38,0.45,-1.12,0.83,0.69,1.13,0.25,2.34,-0.52,1.1
US-DIV00101,71,1933,-1.12,0.86,0.01,-0.15,0.69,-1.8,0.49,-0.33,-0.82,-0.9,-1.25,-0.39
US-DIV00101,71,1934,-0.8,-0.64,0.75,-1.08,-0.89,1.12,0.26,0.42,0.03,0.01,-0.22,-0.73
US-DIV00101,71,1935,-0.1,-0.07,0.96,-0.19,0.48,-0.02,-2.19,-1.08,-1.03,0.88,0.63,-1.32
US-DIV00101,71,1936,0.16,-0.06,0.45,0.93,-1.7,-1.56,1.82,-0.93,-0.18,0.69,-0.78,0.25
US-DIV00101,71,1937,2.14,-0.25,-1.22,0.41,-0.01,-0.44,-0.29,0.25,-0.31,1.27,-1.6,-0.6
US-DIV00101,71,1938,-0.04,-2.23,0.49,0.66,0.05,0.82,0.72,0.93,-1.47,-1.8,0.6,-1.41
US-DIV00101,71,1939,0.72,2.48,0.22,0.1,0.45,1.93,-0.68,-0.32,-0.47,-1.41,-3.03,-0.9
US-DIV00101,71,1940,-1.14,0.57,0.19,-0.09,-0.71,0.08,1.43,-0.09,-1.44,-0.46,0.45,-0.42
US-DIV00101,71,1941,-0.58,-2.28,-0.85,-0.81,-2.23,-0.55,1.04,-0.07,-1.22,0.23,-0.65,-0.58
US-DIV00101,71,1942,-1.16,0.11,-0.02,-1.74,-1.55,-0.86,-1.45,1.33,-0.31,-0.3,-1.89,0.94
US-DIV00101,71,1943,-1.85,-0.83,0.33,-1.03,-0.78,-0.64,-1.11,-0.81,0.97,-1.4,-1.53,-0.79
US-DIV00101,71,1944,-0.97,1.89,1.36,0.16,-0.65,-1,-1,0.6,-0.03,-1.61,-0.97,0.54
US-DIV00101,71,1945,-0.28,1.71,0.18,0.13,-0.48,0.18,-1.02,0.14,-0.63,-0.52,0.87,0.13
US-DIV00101,71,1946,1.87,1.72,0.07,-0.54,0.68,0.15,0.64,-0.26,0.91,-0.42,0.96,-0.63
US-DIV00101,71,1947,1.77,-1.43,-0.22,0.18,-0.3,0.47,-1.58,-0.13,-1.13,-0.52,0.91,-0.96
US-DIV00101,71,1948,-0.57,2.3,1.16,-0.92,-0.11,-0.33,0.09,-1.45,0.12,-1.18,2.73,-0.29
US-DIV00101,71,1949,2.67,-0.05,0.3,-0.6,-0.12,1.48,0.37,0.25,-0.07,0.6,-3.72,-0.39
US-DIV00101,71,1950,2.42,1.2,0.87,-1.03,0.11,0.32,1.79,2.43,-0.06,-1.18,0.02,-1.09
US-DIV00101,71,1951,0.82,0.68,1.29,0.06,-2.08,0.71,0.01,-1.51,0.47,-0.41,0.72,1.51
US-DIV00101,71,1952,0.72,-0.53,0.35,-1.36,-0.58,-2.13,-1.9,1.44,-0.49,-0.33,-0.27,-0.42
US-DIV00101,71,1953,0.45,1.52,-0.28,0.78,0.22,-1.42,0.33,-1.95,-0.13,-1.91,-3.72,0.33
US-DIV00101,71,1954,1.71,-0.51,-1.99,0.27,-0.19,-1.25,-1.4,-1.14,-1.26,-0.46,-0.62,0.62
US-DIV00101,71,1955,-0.94,1.06,0.93,0.3,0.53,-0.87,0.58,-1.17,-1.68,-0.42,-0.51,-0.8
US-DIV00101,71,1956,-0.95,1.81,-0.73,1.07,-0.76,0.41,-0.67,0.03,-1.05,0.16,-1.67,0.71
US-DIV00101,71,1957,1.3,0.91,-1.07,-0.49,-0.42,0.58,-1.28,-0.8,1.2,0.17,2.54,-0.25
US-DIV00101,71,1958,-1.11,-0.36,-0.88,1.15,-0.14,-0.04,2.11,-0.55,0.92,-1.37,0.09,-2.74
US-DIV00101,71,1959,-0.13,-0.31,-0.48,0,0.51,-0.02,-0.2,0.3,-0.4,0.68,-0.4,0.49
US-DIV00101,71,1960,0.22,-0.57,0.61,-1.38,-0.44,0,-1.33,1.03,0.82,0.84,-0.41,-0.94
US-DIV00101,71,1961,-1.25,1.18,1.04,-0.94,-0.03,0.79,-0.72,0.03,-0.9,-0.69,0.64,1.55
US-DIV00101,71,1962,1.39,1.28,0.01,0.64,-1.45,0.34,-0.89,-1.06,0.27,-0.36,-0.08,-0.9
US-DIV00101,71,1963,-1.03,-1.1,1.09,0.64,0.09,0.41,0.45,-1.12,-1.49,-2.17,0.08,-0.22
US-DIV00101,71,1964,0.39,-0.03,1.44,1.84,-0.93,-1.29,0.75,0.25,0.27,0.49,0.01,-0.12
US-DIV00101,71,1965,-0.7,0.48,1.1,-0.3,-1.26,0.69,0.39,0.32,-0.33,-1.06,-3,-2.18
US-DIV00101,71,1966,0.15,0.26,-1.9,-0.09,0.64,-1.11,-0.21,1.03,0.64,-0.2,-1.12,0.16
US-DIV00101,71,1967,-1.46,0.01,-2.13,-0.25,1.36,0.07,1.95,2.22,-0.58,0.06,0.08,1.22
US-DIV00101,71,1968,0.54,-2.19,0.28,-0.1,0.73,-2.19,-0.19,-0.4,0.15,-0.51,-0.28,-0.11
US-DIV00101,71,1969,-0.09,0.89,-0.86,1.01,0.08,-0.58,0.14,0.39,-0.06,0.44,-0.51,1.3
US-DIV00101,71,1970,-1.37,-0.65,0.5,1.87,-0.49,0.36,-0.92,-0.33,-0.57,1.28,-1.24,-0.37
US-DIV00101,71,1971,0.37,1.48,0.14,-0.32,-0.4,-0.37,0.54,0.12,0.27,-0.66,-1.62,0.83
US-DIV00101,71,1972,0.96,-1.04,0.22,-0.68,-0.12,-0.07,0.86,-0.77,0.87,0.4,0.56,0.62
US-DIV00101,71,1973,0.62,0.17,2.45,0.34,0.31,0.67,0.5,-1.03,-0.57,0.2,1.37,0.52
US-DIV00101,71,1974,2.27,0.7,-0.42,-0.04,1.14,0.28,-0.19,0.33,0.34,-0.76,0.29,0.57
US-DIV00101,71,1975,0.58,0.32,2.05,-0.78,0.33,0.29,1.12,0.27,1.4,2.14,-0.24,-0.61
US-DIV00101,71,1976,-0.44,-0.37,0.6,-2.21,0.53,0.99,-0.2,-0.48,0.33,0.91,-1.12,-0.69
US-DIV00101,71,1977,-0.64,-0.43,1.19,0.97,-0.99,-0.2,-1.39,-0.81,1.84,0.85,2.1,-1.14
US-DIV00101,71,1978,-0.37,-3.06,-0.19,-0.97,1.34,0.28,-0.35,-0.67,-0.78,-1.04,-0.24,0.54
US-DIV00101,71,1979,1.05,0.03,-0.13,1.19,0.17,-0.45,0.97,1.06,1.63,-0.12,1.23,-1.14
US-DIV00101,71,1980,-0.03,-1.63,2.41,0.31,1.17,-0.54,-0.82,-0.67,1.17,-0.34,0.23,-2.57
US-DIV00101,71,1981,-1.76,-0.32,-0.17,-0.63,-0.53,0.31,0.03,1.3,-1.03,0.21,-0.38,-0.68
US-DIV00101,71,1982,1.73,0.26,-0.79,1.05,-0.67,-0.32,0.46,0.82,-1.16,-0.33,0.62,1.15
US-DIV00101,71,1983,-0.96,0.45,0.09,2.07,2.26,0.5,-2.01,-0.97,-0.72,-0.45,1.45,1.47
US-DIV00101,71,1984,-0.92,-0.65,0.12,0.5,1.55,-0.81,-0.16,-0.75,-1.81,1.92,0.93,-1.33
US-DIV00101,71,1985,-0.63,-0.01,-1.41,-0.54,0.32,0.13,0.59,1.49,-0.43,1.03,-1,-1.42
US-DIV00101,71,1986,-2.46,-0.29,-1.07,-3.23,0.81,0.61,-1,0.56,0.23,0.77,2.11,0.01
US-DIV00101,71,1987,-0.09,1.03,-0.63,-1.99,-1.15,0.19,-0.78,-1.16,0.43,-1.25,0.54,0.09
US-DIV00101,71,1988,-0.36,-1.15,-1.03,-0.21,-1.2,-3.72,0.28,-1.3,1.45,0.29,1.05,-0.19
US-DIV00101,71,1989,1.32,1.38,0.29,-0.74,-0.03,2.69,1.38,0.19,1.52,-0.17,0.49,-0.63
US-DIV00101,71,1990,0.9,1.67,0.77,-0.19,0.47,-0.51,-0.75,-1.79,-0.71,0.29,-0.16,2.63
US-DIV00101,71,1991,-0.87,1.98,0.94,1.91,2.41,-0.47,-0.76,-0.36,-0.16,-0.53,-0.39,1.79
US-DIV00101,71,1992,-1.17,-0.45,-0.09,-1.24,-1.2,1.51,0.82,0.81,0.55,0.06,0.73,-0.08
US-DIV00101,71,1993,-0.21,-0.9,0.43,-0.3,0.29,-0.43,-1.47,1.15,0.82,-0.59,-0.26,0.01
US-DIV00101,71,1994,0.65,1.42,1.3,-0.56,0.4,1.44,1.4,-0.64,-0.24,1.07,0.19,-0.6
US-DIV00101,71,1995,0,0.13,-0.28,0.37,-0.39,0.03,-0.23,0.21,0.04,1.38,0.58,-0.43
US-DIV00101,71,1996,0.82,-1.21,0.54,0.3,-1.2,-0.33,1.31,0.14,1.18,0.06,0.64,0.47
US-DIV00101,71,1997,0.6,0.24,0.23,-0.32,0.94,2.52,-1.58,0.51,0.58,1.31,-0.86,-0.47
US-DIV00101,71,1998,1.03,0.86,-0.12,0.46,-0.44,-0.43,0.9,-0.02,-1.34,-0.46,-0.71,0.74
US-DIV00101,71,1999,1.92,-0.7,0.32,-0.32,0.15,1.37,-0.63,-2.04,-1.35,-0.92,0.35,-0.89
US-DIV00101,71,2000,0,-0.84,-0.13,1.48,-1.59,0.46,-1.28,-1.54,-0.69,-2.05,1.43,-0.43
US-DIV00101,71,2001,0.4,0.69,-0.04,0.1,0.68,1.36,0.08,1.41,0.65,0.75,-0.11,0.32
US-DIV00101,71,2002,0.81,-1.2,0.76,-1.9,0.91,-0.72,0.31,-0.12,1.36,0.82,-0.02,0.4
US-DIV00101,71,2003,-1.45,1.53,-1.26,-0.14,1.84,0.7,0.09,0.51,0.73,-0.84,0.6,-0.73
US-DIV00101,71,2004,-0.73,1.31,0.18,-0.44,-0.12,1.26,0.82,0.57,0.44,0.99,1.41,0.96
US-DIV00101,71,2005,-0.69,0.28,-1.08,0.47,-1.8,0.91,0.63,1.47,0.11,-2.13,-0.1,-0.07
US-DIV00101,71,2006,0.77,-0.64,-1.4,0.29,-0.17,-1.22,-1.25,-0.38,0.07,0.83,0.33,-0.46
US-DIV00101,71,2007,-0.59,-1.32,-3.72,-0.49,-1.9,-1.33,0.52,-1.04,-0.65,0.36,-0.5,-1.15
US-DIV00101,71,2008,-1.04,-0.02,-0.18,-0.13,0.75,-1.09,-0.84,0.96,-1.33,0.22,-0.86,1.55
US-DIV00101,71,2009,-0.43,-0.45,0.24,0.07,1.46,-0.46,1.01,0.09,2.1,2.22,-1.23,0.34
US-DIV00101,71,2010,0.19,-0.43,-0.24,-0.87,0.92,-0.39,-0.39,-0.03,-0.91,0.37,0.8,-1.42
US-DIV00101,71,2011,-0.09,-1.13,1.17,2.06,-0.9,0.42,-0.95,0.45,1.42,-0.87,0.31,0.4
US-DIV00101,71,2012,0.86,-0.78,-0.49,-1.74,-0.57,-0.91,1.14,0.16,0.99,0.56,-2.18,0.39
US-DIV00101,71,2013,1.37,-0.56,0.1,0.51,0.35,0.25,2.59,0.34,-0.06,-0.88,-0.27,0.34
US-DIV00101,71,2014,-1.27,0.49,-1.25,0.97,-0.62,1.39,0.07,0.05,-1,1.95,-0.25,0.24
US-DIV00101,71,2015,-0.32,-0.09,0.37,0.86,0.44,-0.87,0.7,1.99,-1.39,0.07,0.92,1.63
US-DIV00101,71,2016,-0.33,0.61,-0.11,-0.35,-1.57,0.04,0.25,1.13,-1.65,-1.73,-0.31,0.05
US-DIV00101,71,2017,0.32,-0.98,0.05,-0.09,0.46,1.07,0.86,1.59,0.02,0.98,-3.09,-0.05
US-DIV00101,71,2018,-1.59,2.11,-0.18,1.38,0.29,0.5,-0.96,-0.52,0.45,-99.99,-99.99,-99.99
US-DIV00102,71,1895,1.27,-1.34,0.71,-0.85,-0.01,0.42,0.1,0.98,-0.72,-0.32,-1.55,-0.39
US-DIV00102,71,1896,-0.95,0.23,0.04,-0.44,-0.08,0,0.36,-1.1,-0.79,-0.99,0.58,-2.18
US-DIV00102,71,1897,-0.52,0.06,1.56,-0.34,-0.55,-1.74,-0.07,-0.07,-2.2,-0.88,-3.72,0.72
US-DIV00102,71,1898,-0.1,-2.48,-0.97,0.14,-2.36,-0.26,0.59,0.82,-0.09,1.22,-0.11,-1.12
US-DIV00102,71,1899,0.11,1.05,1.56,-0.43,-1.11,-0.89,0.72,-0.28,-1.56,-0.3,-0.36,0.43
US-DIV00102,71,1900,-0.71,0.83,0.28,2.32,-0.62,2.34,0.03,-0.63,0.43,1.69,0.09,-0.35
US-DIV00102,71,1901,0.15,-0.79,0.84,0.27,0.87,-0.5,-1.46,3.72,0.57,-1.4,-2.04,0.98
US-DIV00102,71,1902,-0.44,0.29,1.01,-1.16,-1.42,-2.03,-1.66,-0.36,-0.15,0.27,0.1,-0.11
US-DIV00102,71,1903,-1.01,2.56,0.1,-0.53,0.87,-0.02,-0.29,0.25,-1.7,0.02,-1.7,-1.4
US-DIV00102,71,1904,-0.64,-1.57,0.06,-0.98,-0.47,-0.09,0.18,1.21,-1.35,-1.43,0,-0.03
US-DIV00102,71,1905,-0.18,1.16,-1.03,-0.23,0.67,1.03,0.02,1.03,-0.71,0.9,-3.36,0.43
US-DIV00102,71,1906,-0.26,-1.63,1.28,-2.16,0.04,0.1,1.97,0.52,1.55,0.49,-0.52,-0.17
US-DIV00102,71,1907,-1.73,-0.1,-1.14,0.07,1.67,-0.39,-0.15,-0.06,0.94,-0.61,0.62,-0.46
US-DIV00102,71,1908,-0.66,0.78,-0.22,-0.18,0.76,-0.88,-0.02,0.23,-0.99,-0.53,-3.72,0.97
US-DIV00102,71,1909,-1.03,1.28,1.47,0.67,0.46,2.16,-0.22,-0.17,-0.66,-0.11,-3.72,-0.21
US-DIV00102,71,1910,-0.85,-0.15,-3.72,-1.24,0.77,1.66,1.07,-0.16,-0.48,0.44,-3.72,-0.79
US-DIV00102,71,1911,-0.08,-0.13,-2.07,1.72,-1.01,0.03,0.86,0.94,-0.81,0.6,0.2,0.96
US-DIV00102,71,1912,-0.27,0.14,1.33,1.44,0.07,0.64,0.53,1.61,-0.03,-0.27,-3.72,0.32
US-DIV00102,71,1913,0.99,0.71,0.29,-1.46,0.48,0.05,-0.52,-0.22,0.78,-0.63,-3.72,-0.44
US-DIV00102,71,1914,-1.57,-0.55,-0.97,0.04,-1.51,-0.71,0.33,1.89,-0.27,-0.03,-0.86,0.41
US-DIV00102,71,1915,-0.19,-0.4,-1.19,-2.59,0.58,-0.45,0.3,1.77,0.51,0.57,0.1,0.65
US-DIV00102,71,1916,-0.1,-0.89,-1.71,-0.8,0.12,0.34,3.67,-0.78,-0.89,-0.62,-1.01,-0.03
US-DIV00102,71,1917,0.84,0.54,1.76,-0.26,-0.28,0.48,0.6,0.86,-0.05,-0.34,-3.72,-1.92
US-DIV00102,71,1918,1.53,-0.98,-3.72,1.16,-0.56,0.41,-0.32,-1.94,0.11,2.44,0.11,-0.41
US-DIV00102,71,1919,0.22,0.23,0.57,-1.36,0.47,0.58,0.15,1.56,-2.13,1.3,-0.02,0.23
US-DIV00102,71,1920,0.11,-0.29,1.01,2.36,0.74,0.7,0.87,2.61,-0.83,-1.62,-1.38,0.85
US-DIV00102,71,1921,-0.54,0.82,-0.7,0.77,-1.22,-0.85,0.16,0.66,0.19,-0.12,0.23,-1.01
US-DIV00102,71,1922,1.09,0.06,1.43,0.58,1.03,0.52,-0.48,-0.84,-1.27,-0.38,-2.26,1.02
US-DIV00102,71,1923,-0.51,0.41,0.14,1,1.72,-0.96,-0.13,1.41,-1.22,-0.86,0.54,0.42
US-DIV00102,71,1924,0.35,0.31,-0.31,1.08,0.57,-0.05,-1.51,-0.58,-0.19,-2.13,-3.72,0.66
US-DIV00102,71,1925,1.04,-1,-0.8,-1.67,-1.18,-1.18,-0.4,-1.26,-0.68,2.01,0.16,-0.45
US-DIV00102,71,1926,0.38,-0.59,-0.43,-1.7,-0.37,0.38,-0.08,1.67,-1.34,-0.1,0.71,1.32
US-DIV00102,71,1927,-1.7,-0.11,0.32,-0.63,-0.14,0.64,-0.59,-0.37,-1.58,0.09,0.71,1.18
US-DIV00102,71,1928,-1.68,-1.35,0.62,1.48,-0.11,2.18,-0.13,1.15,-0.8,0.49,-0.3,-1.88
US-DIV00102,71,1929,0.45,0.54,1.88,0.37,1.5,-0.1,-1.13,-2.29,1.03,0.87,2.93,-0.7
US-DIV00102,71,1930,-0.99,-1.35,0.23,-2.09,1.09,-1.7,-0.8,-0.27,0.19,-0.26,0.84,-1.02
US-DIV00102,71,1931,-1.24,-0.74,-0.9,-0.78,-0.98,-2.37,-0.14,0.21,-1.43,-0.29,-0.8,1.58
US-DIV00102,71,1932,0.87,1.13,-0.04,-0.17,-0.76,0.56,0.92,1.37,-0.36,1.98,0.11,2.04
US-DIV00102,71,1933,-1.36,0.48,-0.14,-0.37,0.01,-1.43,0.15,0.58,-0.43,-0.77,-1.6,-0.64
US-DIV00102,71,1934,-0.32,-0.43,0.85,-1.19,-0.69,1.14,1.01,1.12,-0.69,1.73,-0.36,-0.82
US-DIV00102,71,1935,-1.14,-0.16,0.96,0.44,0.29,0.32,-1.39,0.18,-1.47,-0.08,0.55,-0.71
US-DIV00102,71,1936,2.08,0.81,0.09,0.83,-2.13,-2.24,1.72,0.19,-0.46,-0.06,-3.72,0.75
US-DIV00102,71,1937,3.26,-0.22,-1.24,0.63,0.16,-0.56,-0.81,0.9,-0.61,1.35,-3.03,-0.92
US-DIV00102,71,1938,-0.78,-2.04,0.74,1.83,-0.17,1,1.43,0.64,-1.42,-2.1,0.68,-1.29
US-DIV00102,71,1939,0.13,2.42,-0.11,-0.26,-0.1,0.86,-0.27,1.42,-0.27,-1.66,-3.72,-0.72
US-DIV00102,71,1940,-0.49,0.99,0.22,-0.73,-0.82,0.69,1.21,-0.26,-1.26,-0.16,-0.42,-0.28
US-DIV00102,71,1941,-0.99,-1.69,-0.69,-0.75,-2.36,-0.33,1.36,1.74,-1.27,0.27,-0.96,0.13
US-DIV00102,71,1942,-1.31,0.04,0.15,-2.38,-0.45,-0.12,-0.92,1.96,-0.04,-0.38,-1.27,1.89
US-DIV00102,71,1943,-1.61,-0.87,0.95,0,-0.95,-0.66,-0.3,-0.12,0.45,-1.2,-1.94,-0.66
US-DIV00102,71,1944,-1.18,1.97,1.31,0.87,-0.9,-0.57,-1.65,0.49,0.22,-1.51,-1.23,0.05
US-DIV00102,71,1945,-0.47,1.48,0.13,0.72,-0.2,-0.1,-0.67,-0.29,-0.55,0.55,0.3,0.44
US-DIV00102,71,1946,2.28,1.67,0.28,-0.64,1.16,0.43,1.17,-0.16,1.1,-0.2,1,-0.23
US-DIV00102,71,1947,2.59,-1.36,0.1,0.08,-0.19,0.46,-1.29,-0.11,-1.32,-0.27,0.82,-0.72
US-DIV00102,71,1948,-0.44,1.81,0.74,-0.1,-0.31,-0.32,0.12,-0.17,0.01,-1.18,3.41,-0.1
US-DIV00102,71,1949,2.77,0.75,0.34,-0.28,0.31,0.83,0.29,0.07,0.07,1.16,-3.72,-0.45
US-DIV00102,71,1950,1.11,0.16,0.98,-1.41,-0.14,0.43,1.81,1.27,0.23,-0.59,-1.4,-0.86
US-DIV00102,71,1951,-0.19,0.07,1.6,0.42,-1.93,0.93,-0.21,-0.62,0.72,0.08,0.22,1.56
US-DIV00102,71,1952,0.05,-0.76,0.35,-1.69,-0.2,-0.94,-1.87,2.1,-0.47,-0.1,-0.61,0.07
US-DIV00102,71,1953,0.63,1.01,-0.7,0.29,0.23,-0.71,0.54,-2.09,0.03,-1.57,-3.72,1.02
US-DIV00102,71,1954,1.55,-0.76,-0.89,-0.42,-0.28,-0.75,-0.96,-1.02,-1.31,-1.04,-0.24,0.45
US-DIV00102,71,1955,-0.69,0.89,-0.11,0.41,0.58,-0.73,0.68,-1.25,-2.02,0.12,0.33,-1.42
US-DIV00102,71,1956,-1.53,2.03,-0.1,0.65,-0.59,-0.47,-0.18,-0.21,-1.17,0.05,-0.87,0.42
US-DIV00102,71,1957,0.68,0.83,-0.88,0.16,-0.15,0.61,-1.45,-0.77,1.47,0.19,2.09,-0.24
US-DIV00102,71,1958,-1.2,-0.15,-0.78,0.53,-0.9,-0.06,1.62,-0.62,0.35,-0.76,-0.14,-1.88
US-DIV00102,71,1959,-0.06,-0.41,0,-0.37,1.15,-0.61,-0.71,0.13,0.59,0.73,0.4,-0.4
US-DIV00102,71,1960,0.18,-0.65,0.59,-1.28,-0.87,-0.55,-1.37,1.26,0.53,0.54,-0.47,-0.93
US-DIV00102,71,1961,-1.3,2.57,0.9,-0.44,-0.07,0.97,0.2,-0.21,-0.39,-0.72,0.05,2.18
US-DIV00102,71,1962,1.87,0.45,-0.06,0.47,-1.48,0.39,-0.34,-0.76,0.15,-0.17,0.87,-0.88
US-DIV00102,71,1963,0.03,-1.33,0.81,1.04,-0.2,0.62,0.9,-2.32,-0.91,-2.05,0.47,-0.09
US-DIV00102,71,1964,0.36,-0.32,1.5,2.36,-0.86,-0.5,1.09,0.34,-0.38,0.59,-0.22,-0.1
US-DIV00102,71,1965,-1.02,0.42,1.08,-0.48,-1.4,1.29,-0.1,0.06,-0.15,-0.7,-1.87,-1.8
US-DIV00102,71,1966,-0.16,0.72,-0.68,0.54,0.79,-1.24,-0.71,1.17,0.84,0.47,-1.14,-0.82
US-DIV00102,71,1967,-1.31,0.07,-3.72,-0.45,0.9,0.45,1.58,1.55,-0.07,0.31,0.68,1.47
US-DIV00102,71,1968,0.48,-2.24,-0.5,0.23,0.29,-1.87,0.96,-0.7,0.13,-0.51,-0.35,0.34
US-DIV00102,71,1969,0.31,0.18,-0.65,0.32,1.27,-0.48,-0.36,-0.29,0.25,-0.34,-1.09,0.71
US-DIV00102,71,1970,-1.32,-1.24,0.72,1.27,-0.82,0.31,-0.68,0.64,-0.89,1.22,-1.43,-0.35
US-DIV00102,71,1971,0.01,1.6,0.71,-0.33,-0.74,0.03,1.51,-0.69,0.41,-0.7,-2.29,1.09
US-DIV00102,71,1972,1.62,-0.9,0.16,-0.82,0.11,-0.18,-0.06,-1.08,0.85,0.42,0.07,0.87
US-DIV00102,71,1973,0.77,-0.54,1.78,0.59,1.41,0.86,0.05,-0.38,-0.39,-0.28,0.64,1.11
US-DIV00102,71,1974,1.46,0.79,-1,0.32,0.97,-0.4,-0.48,1.38,-0.11,-0.73,0.09,0.63
US-DIV00102,71,1975,0.61,0.96,1.38,-1.08,0.24,0.37,0.76,0.42,1.09,1.24,-0.57,-0.3
US-DIV00102,71,1976,0,-1.1,1.56,-2.03,1.35,0.95,0.49,-0.1,-0.22,0.12,-0.81,-0.15
US-DIV00102,71,1977,-0.38,-0.55,1.64,0.94,-0.49,-0.94,-0.46,-0.22,2.01,1.83,1.64,-1.01
